0062.HK	0.907337370299
0001.HK	0.894892947976
0216.HK	0.888329776609
1972.HK	0.883653311295
1126.HK	0.881263106705
0003.HK	0.880992805287
0445.HK	0.875778959843
3101.HK	0.872381019783
0298.HK	0.872066643141
0488.HK	0.864522151592
2136.HK	0.854662467842
0190.HK	0.854493409869
0266.HK	0.85414841601
0165.HK	0.851474766919
0405.HK	0.851125670049
0371.HK	0.850797395412
0105.HK	0.849986639804
0285.HK	0.848607030752
0191.HK	0.847971806818
0613.HK	0.847511228659
